METRO_ID	Metropolitan areas	Year	CO2_PC	ENTROPY_1000M	EQU_HOU_DISP_INC	GDP_PC	GINI_INC	GREEN_AREA_PC	LABOUR_PRODUCTIVITY	PCT_INTENSITY	POP_DENS	SPRAWL	UNEMP_R	Country
US134	Saint Louis (US)	2010				50708.89		1861.04	109378.73		196.89		9.74	US
US134	Saint Louis (US)	2011				50554.31		1852.34	108651.13		197.82	2.2	8.74	US
US134	Saint Louis (US)	2012				51510.02		1843.46	111298.72		198.77		7.56	US
US134	Saint Louis (US)	2013				51138.06		1834.41	111055.55		199.75		7.19	US
US135	Sacramento/Roseville	2001				44174.92		69.01	90352.02	1.0	133.02		4.48	US
US135	Sacramento/Roseville	2002				46601.65		67.8	94686.29	1.17	135.4		5.55	US
US135	Sacramento/Roseville	2003				49233.81		66.6	99941.82	1.07	137.83		5.79	US
US135	Sacramento/Roseville	2004				50306.25		65.43	102479.79	0.98	140.31		5.51	US
US135	Sacramento/Roseville	2005	11.96			52132.6		64.27	106199.0	0.91	142.84		4.91	US
US135	Sacramento/Roseville	2006				52098.36		63.12	106581.69	0.86	145.42	-3.36	4.68	US
US135	Sacramento/Roseville	2007				50640.46		62.0	104937.4	0.88	148.06		5.33	US
US135	Sacramento/Roseville	2008	11.16			47899.62		60.89	102017.83	0.74	150.75		7.05	US
US135	Sacramento/Roseville	2009				45424.45		59.8	102497.73		153.5		11.1	US
US135	Sacramento/Roseville	2010				44583.68		58.73	103949.31		156.3		12.46	US
US135	Sacramento/Roseville	2011				44290.34		57.67	104949.19		159.17	-12.1	11.86	US
US135	Sacramento/Roseville	2012				44716.43		56.63	105693.32		162.09		10.34	US
US135	Sacramento/Roseville	2013				45193.53		55.61	107250.36		165.08		8.62	US
US141	Louisville	2001				46966.04		4570.06	95535.12	0.48	120.03		4.54	US
US141	Louisville	2002				47104.45		4526.49	98418.22	0.48	121.19		5.39	US
US141	Louisville	2003				46962.0		4483.13	99123.38	0.5	122.36		5.78	US
US141	Louisville	2004				48092.06		4440.02	102070.46	0.49	123.55		5.31	US
US141	Louisville	2005	28.24			48321.19		4397.12	102436.31	0.58	124.75		5.84	US
US141	Louisville	2006				48941.42		4354.44	102548.61	0.54	125.97	0.82	5.69	US
US141	Louisville	2007				48859.42		4312.0	102280.41	0.75	127.21		5.27	US
US141	Louisville	2008	24.67			47631.85		4269.76	101277.97	0.7	128.47		6.28	US
US141	Louisville	2009				45657.07		4227.76	101435.17		129.75		9.9	US
US141	Louisville	2010				47104.17		4185.96	106188.47		131.05		10.06	US
US141	Louisville	2011				47155.48		4144.39	106731.21		132.36	-0.1	9.53	US
US141	Louisville	2012				48513.98		4103.04	108786.41		133.69		8.19	US
US141	Louisville	2013				48074.62		4061.91	107315.28		135.05		7.73	US
US146	San Francisco	2001				72587.34		24.8	138240.25	7.06	382.83		4.68	US
US146	San Francisco	2002				69868.19		24.68	139913.02	6.62	384.77		6.83	US
US146	San Francisco	2003				70714.87		24.55	146262.68	6.99	386.72		6.95	US
US146	San Francisco	2004				72066.67		24.43	150964.09	7.44	388.68		5.85	US
US146	San Francisco	2005	14.5			75197.5		24.31	158134.89	7.87	390.65		5.08	US
US146	San Francisco	2006				77177.18		24.18	161192.99	8.81	392.64	-1.19	4.37	US
US146	San Francisco	2007				79472.04		24.06	164340.42	8.65	394.64		4.61	US
US146	San Francisco	2008	13.87			79114.2		23.94	162909.37	7.58	396.65		5.91	US
US146	San Francisco	2009				74682.74		23.82	160919.31		398.67		10.06	US
US146	San Francisco	2010				76564.96		23.7	166368.24		400.71		10.71	US
US146	San Francisco	2011				78417.56		23.58	167723.48		402.76	-2.6	9.78	US
US146	San Francisco	2012				82111.8		23.46	170584.8		404.82		8.43	US
US146	San Francisco	2013				83504.18		23.34	169761.83		406.89		6.9	US
US147	Wichita	2001				44959.7		45.06	89674.2	0.29	57.6		4.13	US
US147	Wichita	2002				43691.99		44.66	88616.09	0.26	58.11		5.99	US
US147	Wichita	2003				42603.35		44.27	88595.14	0.69	58.63		6.83	US
US147	Wichita	2004				41748.31		43.88	86423.02	0.59	59.15		6.23	US
US147	Wichita	2005	13.58			42543.15		43.49	87666.14	0.47	59.68		5.57	US
US147	Wichita	2006				46753.75		43.1	96093.8	0.7	60.21	0.73	4.6	US
US147	Wichita	2007				49928.49		42.72	101894.48	0.59	60.75		4.09	US
US147	Wichita	2008	12.54			47881.57		42.34	97851.05	0.58	61.29		4.31	US
US147	Wichita	2009				43384.94		41.96	91716.55		61.85		8.6	US
US147	Wichita	2010				44672.04		41.59	98185.27		62.4		8.8	US
US147	Wichita	2011				46167.06		41.22	103285.07		62.96	-1.3	7.95	US
US147	Wichita	2012				46893.66		40.85	106094.71		63.53		6.93	US
US147	Wichita	2013				46509.1		40.49	105541.72		64.1		6.29	US
US149	Richmond	2001				75317.24		230.88	149214.8	0.93	584.68		3.42	US
US149	Richmond	2002				72876.99		228.49	145780.37	0.6	590.79		4.47	US
US149	Richmond	2003				71514.99		226.12	143645.83	0.85	596.99		4.5	US
US149	Richmond	2004				72804.75		223.77	145147.71	0.73	603.27		4.27	US
US149	Richmond	2005	12.8			75591.59		221.43	150645.82	0.94	609.64		4.08	US
US149	Richmond	2006				73985.79		219.1	147074.76	1.03	616.1	1.06	3.5	US
US149	Richmond	2007				74716.33		216.8	147144.06	0.7	622.65		3.4	US
US149	Richmond	2008	11.71			73632.2		214.51	143962.47	0.37	629.3		4.45	US
US149	Richmond	2009				71459.92		212.23	147806.97		636.04		8.2	US
US149	Richmond	2010				71732.51		209.98	149345.04		642.88		8.17	US
US149	Richmond	2011				70086.92		207.74	143679.46		649.82	-0.4	7.26	US
US149	Richmond	2012				70107.54		205.51	141616.44		656.85		6.48	US
US149	Richmond	2013				71772.11		203.3	144702.26		663.99		5.98	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2001				42426.79		793.59	94245.93	0.35	336.72		3.33	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2002				44089.87		789.23	96148.26	0.35	338.58		4.09	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2003				46712.05		784.85	100985.85	0.34	340.47		4.2	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2004				48681.01		780.46	104177.68	0.36	342.39		4.01	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2005	11.62			50160.4		776.04	106908.69	0.3	344.33		3.9	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2006				51470.13		771.61	108971.84	0.37	346.31	0.99	3.39	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2007				52229.14		767.16	110318.85	0.4	348.32		3.26	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2008	10.6			51472.84		762.69	108212.7	0.19	350.36		4.17	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2009				51372.71		758.2	114335.28		352.44		7.09	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2010				51830.49		753.69	114906.6		354.54		7.46	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2011				52208.98		749.17	114375.89		356.68	1.3	6.98	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2012				52789.33		744.63	115280.68		358.86		6.44	US
US154	Norfolk-Portsmouth-Chesapeake-Virginia beach	2013				52511.55		740.07	114236.04		361.07		5.96	US
US155	Fresno	2001				29255.07		93.44	69063.39	0.15	44.29		10.53	US
US155	Fresno	2002				31151.39		91.96	72923.78	0.18	45.0		11.43	US
US155	Fresno	2003				32422.83		90.51	76079.5	0.21	45.72		11.57	US
US155	Fresno	2004				33574.17		89.08	78739.99	0.21	46.46		10.3	US
US155	Fresno	2005	11.77			33722.32		87.68	78656.36	0.19	47.2		8.89	US
US155	Fresno	2006				34284.02		86.29	79629.83	0.23	47.96	-5.85	7.88	US
US155	Fresno	2007				34159.32		84.93	79687.99	0.16	48.73		8.41	US
US155	Fresno	2008	10.97			33436.97		83.58	78878.69	0.2	49.51		10.34	US
US155	Fresno	2009				32560.58		82.26	81158.84		50.31		14.81	US
US155	Fresno	2010				32741.63		80.96	82828.2		51.12		16.55	US
US155	Fresno	2011				33975.29		79.68	86454.6		51.94	-12.0	16.25	US
US155	Fresno	2012				33813.53		78.42	86050.09		52.77		14.79	US
US155	Fresno	2013				35273.08		77.18	88563.25		53.62		12.68	US
US159	Las Vegas	2001				47625.56		2.21	95017.64	0.45	21.45		5.57	US
US159	Las Vegas	2002				48239.2		2.13	96956.93	0.55	22.21		5.94	US
US159	Las Vegas	2003				48903.7		2.06	98435.84	0.71	23.0		5.41	US
US159	Las Vegas	2004				52855.86		1.99	105839.15	0.76	23.81		4.49	US
US159	Las Vegas	2005	20.61			56302.37		1.92	111143.63	0.68	24.65		4.46	US
US159	Las Vegas	2006				56713.13		1.86	110683.48	0.83	25.53	-6.17	4.22	US
US159	Las Vegas	2007				56132.81		1.79	111295.96	0.69	26.43		4.71	US
US159	Las Vegas	2008	16.97			52256.35		1.73	105922.13	0.43	27.37		7.09	US
US159	Las Vegas	2009				46089.0		1.67	100744.99		28.34		11.94	US
US159	Las Vegas	2010				43392.82		1.61	99206.26		29.35		14.19	US
US159	Las Vegas	2011				41229.94		1.56	96894.65		30.39	-27.5	13.61	US
US159	Las Vegas	2012				40790.98		1.51	97497.49		31.46		11.7	US
US159	Las Vegas	2013				40447.82		1.45	98816.92		32.58		10.0	US
US160	Nashville	2001				55278.73		5026.31	106896.35	0.73	117.27		3.74	US
US160	Nashville	2002				55727.92		4944.83	111047.52	0.72	119.2		4.34	US
US160	Nashville	2003				56482.32		4864.25	113522.05	0.81	121.18		4.57	US
US160	Nashville	2004				57719.53		4784.54	116382.07	0.81	123.2		4.48	US
US160	Nashville	2005	13.77			57347.22		4705.71	115053.8	0.69	125.26		4.48	US
US160	Nashville	2006				58017.34		4627.74	115006.58	0.82	127.37	-2.01	4.17	US
US160	Nashville	2007				57401.72		4550.63	112822.09	0.83	129.53		3.99	US
US160	Nashville	2008	12.06			58157.52		4474.39	117215.06	0.62	131.74		5.54	US
US160	Nashville	2009				56955.22		4399.0	121891.77		133.99		9.07	US
US160	Nashville	2010				57311.23		4324.47	121349.65		136.3		8.66	US
US160	Nashville	2011				57947.07		4250.78	121370.0		138.67	-0.1	8.01	US
US160	Nashville	2012				60536.85		4177.93	126210.89		141.09		6.69	US
US160	Nashville	2013				60746.26		4105.92	128084.41		143.56		6.43	US
US161	Tulsa	2001				43280.94		2336.81	87723.71	0.47	48.12		3.39	US
US161	Tulsa	2002				42756.45		2317.16	88372.04	0.5	48.53		5.0	US
US161	Tulsa	2003				43071.77		2297.59	91442.68	0.53	48.94		6.11	US
US161	Tulsa	2004				44715.87		2278.11	95739.65	0.58	49.36		5.1	US
US161	Tulsa	2005	32.6			48602.79		2258.7	102954.46	0.65	49.78		4.4	US
US161	Tulsa	2006				51542.64		2239.37	109383.15	0.69	50.21	-2.49	4.01	US
US161	Tulsa	2007				52579.82		2220.13	113468.02	0.9	50.65		3.99	US
US161	Tulsa	2008	28.87			57064.27		2200.96	123978.06	0.68	51.09		3.74	US
US161	Tulsa	2009				49802.17		2181.87	112846.25		51.53		7.17	US
US161	Tulsa	2010				50150.1		2162.86	115030.72		51.99		7.73	US
US161	Tulsa	2011				52680.47		2143.93	121344.42		52.45	-5.3	6.65	US
US161	Tulsa	2012				52297.88		2125.07	119381.23		52.91		5.76	US
US161	Tulsa	2013				53735.42		2106.3	121274.11		53.38		5.69	US
US170	Raleigh	2001				53454.06		2245.41	98929.29	4.3	148.38		4.12	US
US170	Raleigh	2002				52299.37		2168.33	100439.75	3.46	153.66		5.69	US
US170	Raleigh	2003				51307.94		2093.87	100441.34	4.51	159.12		5.38	US
US170	Raleigh	2004				51372.21		2021.96	101333.67	5.21	164.78		4.43	US
US170	Raleigh	2005	6.93			52837.19		1952.5	103697.7	5.36	170.64		4.19	US
US170	Raleigh	2006				53753.79		1885.41	103275.59	5.0	176.71	-8.82	3.71	US
US170	Raleigh	2007				55105.7		1820.62	107482.59	4.99	183.0		3.67	US
US170	Raleigh	2008	5.99			53929.14		1758.04	106368.52	3.88	189.52		4.97	US
US170	Raleigh	2009				52133.07		1697.59	109602.07		196.26		8.46	US
US170	Raleigh	2010				52516.23		1639.21	112940.07		203.25		8.85	US
US170	Raleigh	2011				50479.03		1582.83	110053.18		210.49	-18.6	8.39	US
US170	Raleigh	2012				50100.45		1528.38	109010.59		217.99		7.56	US
US170	Raleigh	2013				50503.34		1475.78	111079.81		225.76		6.36	US
US174	Oklahoma city	2001				40996.09		148.33	84125.31	0.47	76.78		3.6	US
US174	Oklahoma city	2002				40925.3		146.37	85359.95	0.32	77.81		4.49	US
US174	Oklahoma city	2003				42740.25		144.43	90866.18	0.41	78.85		5.18	US
US174	Oklahoma city	2004				44574.58		142.52	94891.27	0.5	79.91		4.58	US
US174	Oklahoma city	2005	10.9			46468.43		140.62	99024.11	0.52	80.99		4.38	US
US174	Oklahoma city	2006				49358.14		138.74	107173.78	0.5	82.09	-2.49	4.1	US
US174	Oklahoma city	2007				50213.74		136.87	111889.47	0.49	83.2		4.19	US
US174	Oklahoma city	2008	9.94			52665.66		135.03	118483.51	0.44	84.34		3.76	US
US174	Oklahoma city	2009				47153.24		133.21	109070.67		85.5		6.21	US
US174	Oklahoma city	2010				48159.32		131.4	111924.96		86.67		6.45	US
US174	Oklahoma city	2011				50221.46		129.61	115856.77		87.87	-3.2	5.5	US
US174	Oklahoma city	2012				50833.9		127.84	116673.91		89.08		5.03	US
US174	Oklahoma city	2013				52257.71		126.09	118844.25		90.32		5.13	US
US178	Charlotte	2001				72521.27		1040.72	135133.77	0.83	244.03		4.46	US
US178	Charlotte	2002				77402.83		1008.87	147290.06	0.82	251.73		5.71	US
US178	Charlotte	2003				77088.66		977.94	149720.04	0.91	259.69		5.95	US
US178	Charlotte	2004				78281.3		947.91	154864.73	1.11	267.92		5.22	US
US178	Charlotte	2005	9.91			82098.7		918.76	162170.73	1.12	276.42		4.86	US
US178	Charlotte	2006				82506.6		890.46	159627.55	0.96	285.2	-5.42	4.35	US
US178	Charlotte	2007				79013.56		862.99	155447.77	1.51	294.28		4.49	US
US178	Charlotte	2008	8.58			76709.08		836.32	153504.24	1.02	303.67		6.04	US
US178	Charlotte	2009				70429.74		810.44	152629.09		313.37		10.4	US
US178	Charlotte	2010				69592.61		785.31	152684.6		323.39		10.99	US
US178	Charlotte	2011				69618.28		760.91	153216.78		333.76	-21.2	10.07	US
US178	Charlotte	2012				71521.65		737.24	156132.96		344.48		8.9	US
US178	Charlotte	2013				72364.28		714.26	159703.49		355.56		7.79	US
US180	Albuquerque	2001				46812.3		81.67	96813.73	0.95	30.89		4.29	US
US180	Albuquerque	2002				45798.0		80.1	97144.69	0.96	31.49		5.11	US
US180	Albuquerque	2003				47629.65		78.57	102309.19	0.94	32.11		5.47	US
US180	Albuquerque	2004				50789.85		77.05	109243.47	1.15	32.74		5.34	US
US180	Albuquerque	2005	11.02			48993.91		75.57	105563.98	1.05	33.39		4.87	US
US180	Albuquerque	2006				47870.53		74.1	101868.3	1.14	34.05	-2.65	3.86	US
US180	Albuquerque	2007				45636.33		72.66	97487.61	0.92	34.72		3.44	US
US180	Albuquerque	2008	10.07			44686.06		71.24	97759.04	0.73	35.41		4.61	US
US180	Albuquerque	2009				44356.15		69.85	103379.6		36.12		7.08	US
US180	Albuquerque	2010				43740.28		68.48	106180.18		36.84		8.33	US
US180	Albuquerque	2011				43274.75		67.13	107823.09		37.58	-11.5	8.02	US
US180	Albuquerque	2012				43063.35		65.81	109444.39		38.34		7.53	US
US180	Albuquerque	2013				42264.64		64.51	109394.24		39.11		7.17	US
US181	Memphis	2001				48712.1		3318.4	104597.29	0.77	92.43		4.43	US
US181	Memphis	2002				50312.41		3290.99	110573.63	0.94	93.2		5.37	US
US181	Memphis	2003				50648.59		3263.36	111686.87	1.13	93.99		5.93	US
US181	Memphis	2004				51416.61		3235.52	114887.28	1.12	94.79		5.95	US
US181	Memphis	2005	16.3			51454.76		3207.46	114454.92	1.41	95.62		6.17	US
US181	Memphis	2006				51596.97		3179.16	113521.66	1.93	96.47	1.76	5.71	US
US181	Memphis	2007				51264.1		3150.65	111676.16	1.0	97.35		5.24	US
US181	Memphis	2008	14.91			49324.28		3121.92	110627.67	1.05	98.24		6.87	US
US181	Memphis	2009				47575.98		3092.96	112799.22		99.16		10.05	US
US181	Memphis	2010				47111.74		3063.78	112714.54		100.11		10.12	US
US181	Memphis	2011				46693.54		3034.37	111852.52		101.08	6.1	10.12	US
US181	Memphis	2012				47561.88		3004.74	114882.57		102.07		9.14	US
US181	Memphis	2013				47220.26		2974.89	117151.51		103.1		9.32	US
US186	Little Rock	2001				45015.85		3184.34	93347.12	0.3	76.05		4.0	US
US186	Little Rock	2002				46024.72		3141.23	96860.49	0.28	77.09		4.72	US
US186	Little Rock	2003				46533.95		3098.4	99609.87	0.35	78.16		5.11	US
US186	Little Rock	2004				47968.82		3055.84	100901.52	0.46	79.25		4.96	US
US186	Little Rock	2005	9.11			51581.24		3013.57	105851.54	0.39	80.36		4.55	US
US186	Little Rock	2006				53230.25		2971.59	109978.72	0.36	81.49	-3.27	4.7	US
US186	Little Rock	2007				57158.09		2929.88	118319.42	0.23	82.65		4.56	US
US186	Little Rock	2008	8.26			56404.33		2888.48	117329.64	0.34	83.84		4.58	US
US186	Little Rock	2009				56952.08		2847.37	123396.93		85.05		6.39	US
US186	Little Rock	2010				55966.19		2806.56	123079.49		86.29		6.99	US
US186	Little Rock	2011				56001.31		2766.05	124671.76		87.55	-0.5	7.02	US
US186	Little Rock	2012				55047.93		2725.84	123367.03		88.84		6.67	US
US186	Little Rock	2013				54597.48		2685.94	125181.78		90.16		6.72	US
US190	Los Angeles	2001				47931.96		5.72	102950.44	1.31	188.22		5.26	US
US190	Los Angeles	2002				48900.0		5.68	105696.92	1.21	189.81		6.32	US
US190	Los Angeles	2003				50322.84		5.63	108972.17	1.23	191.43		6.43	US
US190	Los Angeles	2004				52359.42		5.58	112533.07	1.38	193.09		5.94	US
US190	Los Angeles	2005	16.08			53498.33		5.53	113816.24	1.37	194.78		5.03	US
US190	Los Angeles	2006				54854.66		5.48	115858.11	1.41	196.51	-1.09	4.54	US
US190	Los Angeles	2007				55014.83		5.43	116492.92	1.34	198.27		5.0	US
US190	Los Angeles	2008	15.3			54583.88		5.38	118226.55	1.17	200.07		7.21	US
US190	Los Angeles	2009				51416.86		5.34	118513.26		201.91		11.4	US
US190	Los Angeles	2010				51053.36		5.29	119625.84		203.79		12.37	US
US190	Los Angeles	2011				50870.8		5.24	119237.67		205.71	-3.7	11.86	US
US190	Los Angeles	2012				51314.63		5.19	119667.38		207.68		10.51	US
US190	Los Angeles	2013				51538.49		5.14	118762.94		209.69		9.24	US
US195	Columbia	2001				44447.54		251.64	92202.05	0.4	138.02		3.91	US
US195	Columbia	2002				44132.28		246.98	93066.99	0.3	140.63		4.42	US
US195	Columbia	2003				44940.39		242.41	94835.66	0.48	143.28		5.17	US
US195	Columbia	2004				45860.77		237.93	96456.9	0.59	145.98		5.54	US
US195	Columbia	2005	15.16			46175.23		233.53	96739.27	0.7	148.73		5.53	US
US195	Columbia	2006				47233.39		229.21	97851.13	0.75	151.53	2.41	5.28	US
US195	Columbia	2007				47391.87		224.97	97631.78	0.6	154.39		4.7	US
US195	Columbia	2008	13.01			46718.36		220.8	98400.48	0.41	157.3		5.55	US
US195	Columbia	2009				45532.32		216.72	101190.58		160.26		8.87	US
US195	Columbia	2010				44153.68		212.71	99652.15		163.28		9.0	US
US195	Columbia	2011				44095.39		208.77	99766.2		166.36	-4.8	8.61	US
US195	Columbia	2012				44052.87		204.91	99326.37		169.5		7.64	US
US195	Columbia	2013				43856.04		201.12	100298.47		172.69		6.61	US
US196	Atlanta	2001				66088.46		127.29	121368.92	1.74	374.43		3.56	US
US196	Atlanta	2002				65494.23		124.92	123125.46	1.71	381.54		4.88	US
US196	Atlanta	2003				64624.58		122.56	123903.89	1.45	388.86		4.81	US
US196	Atlanta	2004				64391.31		120.23	123654.69	1.62	396.4		4.73	US
US196	Atlanta	2005	11.89			65424.02		117.92	124412.77	1.77	404.18		5.27	US
US196	Atlanta	2006				65416.32		115.63	122879.79	1.93	412.19	3.77	4.66	US
US196	Atlanta	2007				65360.94		113.35	122111.75	1.51	420.45		4.54	US
US196	Atlanta	2008	10.67			62325.58		111.1	120242.86	1.27	428.97		6.12	US
US196	Atlanta	2009				59565.92		108.87	124209.62		437.76		9.56	US
US196	Atlanta	2010				58611.71		106.66	127197.59		446.83		10.03	US
US196	Atlanta	2011				57737.51		104.47	126208.27		456.19	-2.5	9.71	US
US196	Atlanta	2012				57786.92		102.31	126311.06		465.85		8.81	US
US196	Atlanta	2013				57749.89		100.16	127232.41		475.83		7.85	US
US202	Phoenix	2001				48674.61		12.24	96661.49	1.81	131.42		4.15	US
US202	Phoenix	2002				49215.83		11.98	97656.66	1.71	134.31		5.56	US
US202	Phoenix	2003				50521.59		11.72	100115.82	1.69	137.26		5.16	US
US202	Phoenix	2004				51028.84		11.47	100180.37	1.65	140.27		4.39	US
US202	Phoenix	2005	15.09			53686.63		11.22	104120.37	1.6	143.35		4.05	US
US202	Phoenix	2006				55728.44		10.98	106352.47	1.51	146.49	0.7	3.49	US
US202	Phoenix	2007				55694.65		10.74	106536.39	1.22	149.71		3.14	US
US202	Phoenix	2008	13.38			52559.78		10.51	103072.31	1.03	152.99		5.22	US
US202	Phoenix	2009				47505.15		10.29	99124.98		156.35		9.01	US
US202	Phoenix	2010				46708.03		10.07	101898.69		159.78		9.56	US
US202	Phoenix	2011				46925.02		9.85	104825.65		163.29	-2.9	8.47	US
US202	Phoenix	2012				47776.51		9.64	108079.49		166.88		7.24	US
US202	Phoenix	2013				47378.51		9.43	108735.9		170.54		6.73	US
US205	Birmingham (US)	2001				54204.11		1263.64	110167.51	0.55	128.66		3.65	US
US205	Birmingham (US)	2002				55569.12		1256.52	115938.92	0.73	129.39		4.44	US
US205	Birmingham (US)	2003				55242.8		1249.27	116641.1	0.54	130.14		4.59	US
US205	Birmingham (US)	2004				57615.28		1241.88	121584.41	0.7	130.92		4.3	US
US205	Birmingham (US)	2005	28.52			58697.46		1234.34	122916.74	0.82	131.72		3.48	US
US205	Birmingham (US)	2006				58377.5		1226.67	120605.92	0.68	132.54	5.39	3.16	US
US205	Birmingham (US)	2007				58580.16		1218.86	122048.13	0.68	133.39		3.03	US
US205	Birmingham (US)	2008	25.39			58248.58		1210.91	125315.55	0.69	134.27		4.36	US
US205	Birmingham (US)	2009				53415.29		1202.82	123183.51		135.17		8.85	US
US205	Birmingham (US)	2010				54040.02		1194.59	123999.9		136.1		8.48	US
US205	Birmingham (US)	2011				55805.97		1186.22	126064.22		137.06	7.2	7.61	US
US205	Birmingham (US)	2012				57923.76		1177.71	130076.77		138.05		6.14	US
US205	Birmingham (US)	2013				56529.11		1169.07	128318.53		139.07		5.58	US
US209	Dallas	2001				67328.4		260.67	127148.9	1.52	284.62		4.83	US
US209	Dallas	2002				67706.11		255.63	131331.25	1.33	290.24		6.74	US
